,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
530,172319.58155667238,185000.0,1262,0,0,2,1Fam,TA,No,905.0,0.0,GLQ,Unf,0.0,0.0,Gd,357.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,572.0,2.0,TA,Fin,TA,Attchd,2006.0,1262,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,FV,68.0,Stone,NA,0,5,Somerst,120,5,6,Y,0,CompShg,Gable,Partial,New,0,Pave,5,1262.0,AllPub,0,2006,2006,2006
531,231617.39258623018,185000.0,1163,511,0,4,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1163.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,NA,Gd,1,BrkTil,2,Typ,396.0,2.0,TA,Fin,TA,Detchd,1955.0,1674,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,21780,Inside,66.0,Reg,0,50,RL,0.0,None,NA,0,7,Edwards,36,7,6,N,0,CompShg,Gable,Normal,WD,144,Pave,8,1163.0,AllPub,72,1918,1950,2008
532,270635.6722293081,185000.0,1160,966,0,3,1Fam,Gd,Gd,249.0,764.0,LwQ,ALQ,0.0,1.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,NA,NA,0,PConc,2,Min2,538.0,2.0,TA,Fin,TA,Attchd,1967.0,2126,1,GasA,TA,2Story,1,TA,Low,Sev,28698,CulDSac,0.0,IR2,0,60,RL,0.0,None,NA,0,6,ClearCr,0,5,5,Y,0,Tar&Grv,Flat,Abnorml,WD,225,Pave,7,1013.0,AllPub,486,1967,1967,2009
533,177497.29202864555,185000.0,1337,0,0,3,1Fam,TA,Mn,699.0,0.0,GLQ,Unf,1.0,0.0,Gd,638.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,531.0,2.0,TA,RFn,TA,Attchd,2003.0,1337,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8450,Inside,65.0,Reg,0,20,RL,0.0,None,NA,0,10,CollgCr,39,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1337.0,AllPub,0,2003,2003,2007
534,204924.59291958826,185000.0,1442,0,0,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1442.0,Y,PosA,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,TA,1,CBlock,2,Typ,615.0,2.0,TA,RFn,TA,Attchd,1970.0,1442,0,GasA,TA,1Story,1,TA,Lvl,Gtl,11717,Inside,0.0,IR1,0,20,RL,571.0,BrkFace,NA,0,2,NWAmes,0,6,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1442.0,AllPub,371,1970,1970,2009
535,187724.32950926255,185000.0,943,933,0,4,1Fam,TA,No,442.0,0.0,ALQ,Unf,0.0,0.0,TA,459.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,NA,TA,1,CBlock,2,Typ,540.0,2.0,TA,RFn,Gd,Attchd,1974.0,1876,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,9120,Inside,76.0,Reg,0,60,RL,270.0,BrkFace,NA,0,7,NWAmes,69,6,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,901.0,AllPub,0,1974,1974,2008
536,167233.0959242149,185000.0,1221,0,0,2,1Fam,TA,No,410.0,0.0,GLQ,Unf,1.0,0.0,Gd,811.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,400.0,2.0,TA,RFn,TA,Attchd,2004.0,1221,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,62.0,Reg,0,20,FV,0.0,None,NA,0,10,Somerst,113,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1221.0,AllPub,0,2004,2005,2009
537,177903.20272286332,184900.0,1200,0,0,2,1Fam,TA,No,833.0,0.0,GLQ,Unf,1.0,0.0,Gd,343.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,555.0,2.0,TA,RFn,TA,Attchd,2003.0,1200,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10083,Inside,67.0,Reg,0,20,RL,0.0,None,NA,0,8,SawyerW,41,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1176.0,AllPub,0,2003,2003,2009
538,446002.6344834705,184750.0,3138,1538,0,3,1Fam,TA,Gd,2260.0,0.0,GLQ,Unf,1.0,0.0,Ex,878.0,Y,PosN,PosN,SBrkr,0,TA,Ex,CemntBd,CmentBd,NA,Gd,1,PConc,3,Typ,884.0,3.0,TA,Fin,TA,BuiltIn,2007.0,4676,1,GasA,Ex,2Story,1,Ex,Bnk,Gtl,40094,Inside,130.0,IR1,0,60,RL,762.0,Stone,NA,0,10,Edwards,406,5,10,Y,0,CompShg,Hip,Partial,New,0,Pave,11,3138.0,AllPub,208,2007,2008,2007
539,157540.88865522973,184100.0,779,640,0,3,1Fam,TA,No,353.0,0.0,GLQ,Unf,1.0,0.0,Gd,55.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,TA,1,PConc,2,Typ,527.0,2.0,TA,Fin,TA,BuiltIn,2002.0,1419,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,7750,Inside,0.0,Reg,0,80,RL,0.0,None,NA,0,3,Gilbert,0,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,408.0,AllPub,120,2002,2002,2009
540,210788.23603231015,184000.0,1651,0,0,3,1Fam,Fa,No,1398.0,208.0,ALQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,Plywood,NA,TA,1,CBlock,2,Min2,616.0,2.0,TA,Fin,TA,Attchd,1986.0,1651,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12416,Inside,47.0,IR1,0,20,RL,132.0,Stone,NA,0,11,Timber,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1606.0,AllPub,192,1986,1986,2008
541,165007.43953959076,184000.0,725,754,0,4,1Fam,TA,No,626.0,0.0,ALQ,Unf,1.0,0.0,TA,99.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,NA,0,CBlock,1,Typ,484.0,2.0,TA,Fin,TA,Attchd,1972.0,1479,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,7472,CulDSac,0.0,IR1,0,60,RL,138.0,BrkFace,NA,0,6,NAmes,32,9,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,725.0,AllPub,0,1972,2004,2007
542,179694.07735313437,184000.0,1133,687,0,4,1Fam,TA,No,329.0,0.0,Rec,Unf,1.0,0.0,TA,697.0,Y,Norm,Norm,SBrkr,0,Gd,TA,Wd Sdng,Wd Sdng,GdPrv,NA,0,PConc,2,Typ,240.0,1.0,TA,Unf,TA,Detchd,1925.0,1820,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,9120,Inside,60.0,Reg,0,50,RL,0.0,None,NA,0,6,BrkSide,100,6,7,N,0,CompShg,Gable,Normal,WD,0,Pave,8,1026.0,AllPub,0,1925,1950,2008
543,197464.49907719417,184000.0,788,702,0,3,1Fam,TA,Av,724.0,0.0,GLQ,Unf,1.0,0.0,Gd,64.0,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,388.0,2.0,TA,Fin,TA,Attchd,2004.0,1490,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,15384,Inside,60.0,IR1,0,60,RL,0.0,None,NA,0,2,Gilbert,75,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,788.0,AllPub,100,2004,2005,2008
544,151829.87891682543,183900.0,713,739,0,3,TwnhsE,TA,No,450.0,0.0,GLQ,Unf,1.0,0.0,Gd,241.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,NA,NA,0,PConc,2,Typ,506.0,2.0,TA,Unf,TA,Detchd,1999.0,1452,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3735,FR3,35.0,Reg,0,160,FV,218.0,BrkFace,NA,0,3,Somerst,34,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,691.0,AllPub,0,1999,1999,2006
545,174823.07131126794,183500.0,840,880,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,840.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,440.0,2.0,TA,Fin,TA,Attchd,2004.0,1720,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8244,Inside,62.0,IR1,0,60,RL,0.0,None,NA,0,5,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,840.0,AllPub,100,2004,2004,2007
546,167260.5206062438,183200.0,807,702,0,3,1Fam,TA,No,457.0,0.0,GLQ,Unf,1.0,0.0,Gd,326.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,393.0,2.0,TA,Fin,TA,Attchd,2002.0,1509,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7861,Inside,0.0,IR1,0,60,RL,0.0,None,NA,0,6,Gilbert,75,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,783.0,AllPub,100,2002,2003,2006
547,168770.7720491022,183000.0,798,842,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,798.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,595.0,2.0,TA,RFn,TA,Attchd,2003.0,1640,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7226,CulDSac,72.0,IR1,0,60,RL,0.0,None,NA,0,6,CollgCr,45,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,798.0,AllPub,0,2003,2003,2008
548,199844.50119530348,182900.0,1440,0,0,3,1Fam,TA,No,678.0,0.0,BLQ,Unf,0.0,0.0,Gd,762.0,Y,Norm,Norm,SBrkr,99,Gd,Gd,MetalSd,MetalSd,NA,TA,1,CBlock,2,Typ,467.0,2.0,TA,Fin,TA,Attchd,1981.0,1440,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12546,Corner,0.0,IR1,0,20,RL,310.0,BrkFace,NA,0,4,NWAmes,0,7,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1440.0,AllPub,0,1981,1981,2007
549,193030.58197161337,182000.0,1428,0,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1428.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,NA,NA,0,PConc,2,Typ,480.0,2.0,TA,Fin,TA,Attchd,2007.0,1428,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11639,Corner,95.0,Reg,0,20,FV,0.0,None,NA,0,12,Somerst,120,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1428.0,AllPub,0,2007,2008,2008
550,201597.30960532924,181900.0,1429,0,0,3,1Fam,TA,No,594.0,219.0,BLQ,Rec,0.0,1.0,TA,331.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,NA,Gd,2,CBlock,1,Typ,572.0,2.0,TA,Unf,TA,Attchd,1960.0,1429,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14585,CulDSac,0.0,IR1,0,20,RL,85.0,BrkFace,NA,0,6,NAmes,110,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1144.0,AllPub,216,1960,1987,2007
551,181009.36373162532,181500.0,1262,0,0,3,1Fam,TA,Gd,978.0,0.0,ALQ,Unf,0.0,1.0,Gd,284.0,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,NA,TA,1,CBlock,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,1976.0,1262,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9600,FR2,80.0,Reg,0,20,RL,0.0,None,NA,0,5,Veenker,0,8,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1262.0,AllPub,298,1976,1976,2007
552,177335.17479038736,181134.0,1340,0,0,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1316.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,396.0,2.0,TA,Fin,TA,Attchd,2007.0,1340,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8899,Inside,73.0,IR1,0,20,RL,0.0,None,NA,0,8,Gilbert,30,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1340.0,AllPub,100,2007,2007,2007
553,215304.95376534713,181000.0,1586,0,0,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1362.0,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,NA,TA,1,CBlock,2,Typ,435.0,2.0,TA,Unf,TA,Attchd,1979.0,1586,0,GasA,TA,1Story,1,TA,Lvl,Gtl,17043,CulDSac,48.0,IR1,0,20,RL,0.0,None,NA,0,1,NWAmes,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1362.0,AllPub,192,1979,1998,2009
554,182951.01993556417,181000.0,926,678,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,926.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NA,TA,1,PConc,2,Typ,470.0,2.0,TA,Fin,TA,Attchd,1997.0,1604,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10839,Corner,100.0,IR1,0,60,RL,0.0,None,NA,0,7,Gilbert,36,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,926.0,AllPub,0,1997,1998,2008
555,185229.96468459963,181000.0,1309,0,0,3,1Fam,TA,No,663.0,377.0,ALQ,LwQ,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdPrv,Fa,1,CBlock,1,Typ,484.0,2.0,TA,RFn,TA,Attchd,1974.0,1309,1,GasA,Fa,1Story,1,Gd,Lvl,Gtl,10140,Inside,78.0,Reg,0,20,RL,99.0,BrkFace,NA,0,1,NWAmes,0,6,6,Y,648,CompShg,Hip,Normal,WD,0,Pave,5,1040.0,AllPub,265,1974,1999,2006
556,160862.40292424592,181000.0,1504,0,0,1,TwnhsE,TA,No,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1330.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,457.0,2.0,TA,Fin,TA,Attchd,2005.0,1504,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,43.0,Reg,0,120,RL,16.0,BrkFace,NA,0,5,Blmngtn,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1346.0,AllPub,156,2005,2006,2009
557,174592.03944007328,181000.0,948,742,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,924.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NA,TA,1,PConc,2,Typ,463.0,2.0,TA,RFn,TA,Attchd,2000.0,1690,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8063,Inside,0.0,Reg,0,60,RL,0.0,None,NA,0,11,Gilbert,48,5,6,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,7,924.0,AllPub,100,2000,2000,2007
558,237012.90287345584,181000.0,892,783,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,841.0,Y,RRAn,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NA,TA,1,PConc,2,Typ,502.0,2.0,TA,Fin,TA,BuiltIn,1999.0,1675,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,24682,CulDSac,0.0,IR3,0,60,RL,0.0,None,NA,0,6,Gilbert,103,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,841.0,AllPub,0,1999,1999,2009
559,163113.20497613613,181000.0,1337,0,0,2,TwnhsE,TA,No,266.0,0.0,GLQ,Unf,1.0,0.0,Gd,1139.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,NA,NA,0,PConc,2,Typ,511.0,2.0,TA,Fin,TA,Attchd,1998.0,1337,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4060,Inside,34.0,Reg,0,120,RH,0.0,None,NA,0,8,NAmes,68,5,6,Y,0,CompShg,Gable,Abnorml,COD,0,Pave,5,1405.0,AllPub,144,1998,1999,2008
560,193291.11277560142,180500.0,1425,0,407,3,1Fam,TA,No,490.0,0.0,BLQ,Unf,0.0,0.0,TA,935.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,NA,Gd,1,CBlock,2,Typ,576.0,2.0,TA,RFn,TA,Attchd,1964.0,1425,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10175,Inside,100.0,IR1,0,20,RL,272.0,BrkFace,NA,0,7,NAmes,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1425.0,AllPub,0,1964,1964,2008
561,195855.12440225304,180500.0,1442,0,508,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1424.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,NA,0,PConc,2,Typ,500.0,2.0,TA,RFn,TA,Attchd,1990.0,1442,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11851,Corner,99.0,Reg,0,20,RL,0.0,None,NA,0,5,Gilbert,34,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1424.0,AllPub,0,1990,1990,2009
562,193136.14517465324,180500.0,1060,764,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,764.0,Y,Norm,Norm,FuseA,126,TA,TA,Wd Sdng,Wd Sdng,GdPrv,Gd,1,PConc,1,Typ,520.0,2.0,TA,Unf,TA,Detchd,1940.0,1824,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,13515,Inside,60.0,Reg,0,70,RL,0.0,None,NA,0,7,BrkSide,0,6,6,N,0,CompShg,Gambrel,Normal,WD,0,Pave,8,764.0,AllPub,0,1919,1950,2007
563,193818.3436756519,180500.0,1152,0,0,3,1Fam,TA,Av,1014.0,0.0,GLQ,Unf,1.0,0.0,TA,138.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,HdBoard,NA,Gd,1,PConc,1,Typ,484.0,2.0,TA,RFn,TA,Attchd,1964.0,1152,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,14112,Corner,0.0,IR1,0,80,RL,86.0,BrkFace,NA,0,4,NAmes,0,7,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1152.0,AllPub,227,1964,1964,2010
564,262217.4909624586,180000.0,2207,0,0,3,1Fam,TA,Gd,912.0,0.0,GLQ,Unf,1.0,0.0,Gd,1035.0,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,NA,Gd,1,CBlock,2,Min1,576.0,2.0,TA,RFn,TA,Attchd,1970.0,2207,0,GasA,TA,1Story,1,TA,Lvl,Gtl,19900,Inside,0.0,Reg,0,20,RL,287.0,BrkFace,NA,0,7,NAmes,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1947.0,AllPub,301,1970,1989,2010
565,156105.9509952057,180000.0,774,656,0,3,1Fam,TA,No,250.0,0.0,GLQ,Unf,0.0,0.0,Gd,134.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NA,TA,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2000.0,1430,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,7750,Inside,0.0,IR1,0,80,RL,0.0,None,NA,0,4,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,384.0,AllPub,180,2000,2000,2010
566,212873.68609608777,180000.0,988,0,130,1,1Fam,TA,Gd,938.0,0.0,ALQ,Unf,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,NA,TA,2,CBlock,1,Typ,540.0,2.0,TA,Unf,TA,Attchd,1969.0,988,0,GasA,Ex,SLvl,1,TA,Low,Sev,21453,CulDSac,0.0,IR1,0,80,RL,0.0,None,NA,0,10,ClearCr,130,5,6,Y,0,Metal,Flat,Normal,WD,0,Pave,4,938.0,AllPub,0,1969,1969,2006
567,194888.16321196946,180000.0,1721,0,0,3,1Fam,TA,No,570.0,0.0,Rec,Unf,0.0,0.0,TA,891.0,Y,Norm,Norm,SBrkr,180,TA,TA,Plywood,Plywood,MnPrv,TA,1,CBlock,2,Min1,440.0,2.0,TA,RFn,TA,Attchd,1968.0,1721,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,10335,Inside,78.0,IR1,0,20,RL,0.0,None,NA,0,7,Sawyer,96,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1461.0,AllPub,0,1968,1993,2006
568,188634.171076469,180000.0,840,828,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,840.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,500.0,2.0,TA,RFn,TA,Attchd,2003.0,1668,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11317,Inside,72.0,Reg,0,60,RL,101.0,BrkFace,NA,0,9,CollgCr,68,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,840.0,AllPub,144,2003,2003,2007
569,167046.17182671823,180000.0,1337,0,168,2,TwnhsE,TA,No,733.0,0.0,GLQ,Unf,1.0,0.0,Gd,604.0,Y,Norm,Norm,SBrkr,70,TA,Gd,HdBoard,HdBoard,NA,TA,1,PConc,2,Typ,462.0,2.0,TA,RFn,TA,Attchd,1993.0,1337,0,GasA,Gd,1Story,1,Gd,HLS,Gtl,5395,Inside,41.0,IR1,0,120,RL,0.0,None,NA,0,10,StoneBr,0,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1337.0,AllPub,96,1993,1993,2008
570,165553.7534079673,180000.0,807,702,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,783.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,393.0,2.0,TA,Fin,TA,Attchd,2003.0,1509,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7875,Inside,63.0,Reg,0,60,RL,0.0,None,NA,0,7,Gilbert,75,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,783.0,AllPub,0,2003,2003,2006
571,192772.56567224624,180000.0,1523,0,0,3,1Fam,TA,No,644.0,0.0,ALQ,Unf,0.0,1.0,Gd,549.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,TA,1,CBlock,2,Typ,478.0,2.0,TA,Fin,TA,Attchd,1976.0,1523,0,GasA,TA,1Story,1,TA,Lvl,Gtl,11361,Inside,104.0,Reg,0,20,RL,160.0,BrkFace,NA,0,5,NWAmes,0,5,6,Y,0,CompShg,Gable,Abnorml,COD,189,Pave,7,1193.0,AllPub,0,1976,1976,2008
572,188132.42539544133,180000.0,1298,0,0,3,1Fam,TA,No,1258.0,0.0,GLQ,Unf,1.0,0.0,Gd,40.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Shng,NA,TA,1,CBlock,2,Typ,403.0,2.0,TA,Unf,TA,Attchd,1985.0,1298,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,11200,Inside,0.0,Reg,0,20,RL,85.0,BrkFace,NA,0,5,SawyerW,26,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1298.0,AllPub,165,1985,1985,2006
573,177164.29876763857,180000.0,1339,0,0,2,1Fam,TA,No,1053.0,0.0,ALQ,Unf,1.0,0.0,Gd,256.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,TA,1,CBlock,2,Typ,484.0,2.0,Gd,Fin,Gd,Attchd,1990.0,1339,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8049,CulDSac,50.0,IR1,0,20,RL,54.0,BrkFace,NA,0,7,Timber,58,5,7,Y,0,CompShg,Hip,Normal,WD,90,Pave,6,1309.0,AllPub,0,1990,1990,2006
574,180820.66352298608,179900.0,1234,0,0,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1234.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2007.0,1234,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11049,Corner,85.0,Reg,0,20,RL,0.0,None,NA,0,1,CollgCr,30,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1234.0,AllPub,0,2007,2007,2008
575,184621.0502911368,179900.0,811,741,0,3,1Fam,TA,No,550.0,0.0,ALQ,Unf,1.0,0.0,Gd,163.0,Y,RRAn,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,TA,1,CBlock,2,Typ,434.0,2.0,TA,RFn,TA,Attchd,1975.0,1552,1,GasA,TA,2Story,1,TA,Lvl,Gtl,11475,Inside,85.0,Reg,0,60,RL,0.0,None,NA,0,2,NWAmes,208,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,713.0,AllPub,209,1975,1975,2006
576,183302.6759489424,179900.0,1442,0,0,3,1Fam,TA,Mn,738.0,0.0,GLQ,Unf,1.0,0.0,Gd,172.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,NA,TA,1,PConc,2,Typ,719.0,2.0,TA,Fin,TA,Attchd,1990.0,1442,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,10357,Corner,114.0,IR1,0,20,RL,0.0,None,NA,0,5,SawyerW,244,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,910.0,AllPub,0,1990,1991,2007
577,177482.94309971776,179900.0,1265,0,96,3,1Fam,TA,Gd,633.0,0.0,ALQ,Unf,0.0,1.0,TA,586.0,Y,Norm,Norm,SBrkr,0,Gd,TA,BrkFace,BrkFace,MnPrv,Gd,1,PConc,2,Typ,502.0,2.0,TA,RFn,TA,Attchd,1965.0,1265,0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,9350,Inside,85.0,Reg,0,80,RL,0.0,None,NA,0,10,NAmes,92,8,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1219.0,AllPub,0,1965,1999,2008
